Date,NASDAQ
"May 07, 2010","2,265.64"
"May 06, 2010","2,319.64"
"May 05, 2010","2,402.29"
"May 04, 2010","2,424.25"
"May 03, 2010","2,498.74"
"Apr 30, 2010","2,461.19"
"Apr 29, 2010","2,511.92"
"Apr 28, 2010","2,471.73"
"Apr 27, 2010","2,471.47"
"Apr 26, 2010","2,522.95"
"Apr 23, 2010","2,530.15"
"Apr 22, 2010","2,519.07"
"Apr 21, 2010","2,504.61"
"Apr 20, 2010","2,500.31"
"Apr 19, 2010","2,480.11"
"Apr 16, 2010","2,481.26"
"Apr 15, 2010","2,515.69"
"Apr 14, 2010","2,504.86"
"Apr 13, 2010","2,465.99"
"Apr 12, 2010","2,457.87"
"Apr 09, 2010","2,454.05"
"Apr 08, 2010","2,436.81"
"Apr 07, 2010","2,431.16"
"Apr 06, 2010","2,436.81"
"Apr 05, 2010","2,429.53"
"Apr 01, 2010","2,402.58"
"Mar 31, 2010","2,397.96"
"Mar 30, 2010","2,410.69"
"Mar 29, 2010","2,404.36"
"Mar 26, 2010","2,395.13"
"Mar 25, 2010","2,397.41"
"Mar 24, 2010","2,398.76"
"Mar 23, 2010","2,415.24"
"Mar 22, 2010","2,395.40"
"Mar 19, 2010","2,374.41"
"Mar 18, 2010","2,391.28"
"Mar 17, 2010","2,389.09"
"Mar 16, 2010","2,378.01"
"Mar 15, 2010","2,362.21"
"Mar 12, 2010","2,367.66"
"Mar 11, 2010","2,368.46"
"Mar 10, 2010","2,358.95"
"Mar 09, 2010","2,340.68"
"Mar 08, 2010","2,332.21"
"Mar 05, 2010","2,326.35"
"Mar 04, 2010","2,292.31"
"Mar 03, 2010","2,280.68"
"Mar 02, 2010","2,280.79"
"Mar 01, 2010","2,273.57"
"Feb 26, 2010","2,238.26"
"Feb 25, 2010","2,234.22"
"Feb 24, 2010","2,235.90"
"Feb 23, 2010","2,213.44"
"Feb 22, 2010","2,242.03"
"Feb 19, 2010","2,243.87"
"Feb 18, 2010","2,241.71"
"Feb 17, 2010","2,226.29"
"Feb 16, 2010","2,214.19"
"Feb 12, 2010","2,183.53"
"Feb 11, 2010","2,177.41"
"Feb 10, 2010","2,147.87"
"Feb 09, 2010","2,150.87"
"Feb 08, 2010","2,126.05"
"Feb 05, 2010","2,141.12"
"Feb 04, 2010","2,125.43"
"Feb 03, 2010","2,190.91"
"Feb 02, 2010","2,190.06"
"Feb 01, 2010","2,171.20"
"Jan 29, 2010","2,147.35"
"Jan 28, 2010","2,179.00"
"Jan 27, 2010","2,221.41"
"Jan 26, 2010","2,203.73"
"Jan 25, 2010","2,210.80"
"Jan 22, 2010","2,205.29"
"Jan 21, 2010","2,265.70"
"Jan 20, 2010","2,291.25"
"Jan 19, 2010","2,320.40"
"Jan 15, 2010","2,287.99"
"Jan 14, 2010","2,316.74"
"Jan 13, 2010","2,307.90"
"Jan 12, 2010","2,282.31"
"Jan 11, 2010","2,312.41"
"Jan 08, 2010","2,317.17"
"Jan 07, 2010","2,300.05"
"Jan 06, 2010","2,301.09"
"Jan 05, 2010","2,308.71"
"Jan 04, 2010","2,308.42"
"Dec 31, 2009","2,269.15"
"Dec 30, 2009","2,291.28"
"Dec 29, 2009","2,288.40"
"Dec 28, 2009","2,291.08"
"Dec 24, 2009","2,285.69"
"Dec 23, 2009","2,269.64"
"Dec 22, 2009","2,252.67"
"Dec 21, 2009","2,237.66"
"Dec 18, 2009","2,211.69"
"Dec 17, 2009","2,180.05"
"Dec 16, 2009","2,206.91"
"Dec 15, 2009","2,201.05"
"Dec 14, 2009","2,212.10"
"Dec 11, 2009","2,190.31"
"Dec 10, 2009","2,190.86"
"Dec 09, 2009","2,183.73"
"Dec 08, 2009","2,172.99"
"Dec 07, 2009","2,189.61"
"Dec 04, 2009","2,194.35"
"Dec 03, 2009","2,173.14"
"Dec 02, 2009","2,185.03"
"Dec 01, 2009","2,175.81"
"Nov 30, 2009","2,144.60"
"Nov 27, 2009","2,138.44"
"Nov 25, 2009","2,176.05"
"Nov 24, 2009","2,169.18"
"Nov 23, 2009","2,176.01"
"Nov 20, 2009","2,146.04"
"Nov 19, 2009","2,156.82"
"Nov 18, 2009","2,193.14"
"Nov 17, 2009","2,203.78"
"Nov 16, 2009","2,197.85"
"Nov 13, 2009","2,167.88"
"Nov 12, 2009","2,149.02"
"Nov 11, 2009","2,166.90"
"Nov 10, 2009","2,151.08"
"Nov 09, 2009","2,154.06"
"Nov 06, 2009","2,112.44"
"Nov 05, 2009","2,105.32"
"Nov 04, 2009","2,055.52"
"Nov 03, 2009","2,057.32"
"Nov 02, 2009","2,049.20"
"Oct 30, 2009","2,045.11"
"Oct 29, 2009","2,097.55"
"Oct 28, 2009","2,059.61"
"Oct 27, 2009","2,116.09"
"Oct 26, 2009","2,141.85"
"Oct 23, 2009","2,154.47"
"Oct 22, 2009","2,165.29"
"Oct 21, 2009","2,150.73"
"Oct 20, 2009","2,163.47"
"Oct 19, 2009","2,176.32"
"Oct 16, 2009","2,156.80"
"Oct 15, 2009","2,173.29"
"Oct 14, 2009","2,172.23"
"Oct 13, 2009","2,139.89"
"Oct 12, 2009","2,139.14"
"Oct 09, 2009","2,139.28"
"Oct 08, 2009","2,123.93"
"Oct 07, 2009","2,110.33"
"Oct 06, 2009","2,103.57"
"Oct 05, 2009","2,068.15"
"Oct 02, 2009","2,048.11"
"Oct 01, 2009","2,057.48"
"Sep 30, 2009","2,122.42"
"Sep 29, 2009","2,124.04"
"Sep 28, 2009","2,130.74"
"Sep 25, 2009","2,090.92"
"Sep 24, 2009","2,107.61"
"Sep 23, 2009","2,131.42"
"Sep 22, 2009","2,146.30"
"Sep 21, 2009","2,138.04"
"Sep 18, 2009","2,132.86"
"Sep 17, 2009","2,126.75"
"Sep 16, 2009","2,133.15"
"Sep 15, 2009","2,102.64"
"Sep 14, 2009","2,091.78"
"Sep 11, 2009","2,080.90"
"Sep 10, 2009","2,084.02"
"Sep 09, 2009","2,060.39"
"Sep 08, 2009","2,037.77"
"Sep 04, 2009","2,018.78"
"Sep 03, 2009","1,983.20"
"Sep 02, 2009","1,967.07"
"Sep 01, 2009","1,968.89"
"Aug 31, 2009","2,009.06"
"Aug 28, 2009","2,028.77"
"Aug 27, 2009","2,027.73"
"Aug 26, 2009","2,024.43"
"Aug 25, 2009","2,024.23"
"Aug 24, 2009","2,017.98"
"Aug 21, 2009","2,020.90"
"Aug 20, 2009","1,989.22"
"Aug 19, 2009","1,969.24"
"Aug 18, 2009","1,955.92"
"Aug 17, 2009","1,930.84"
"Aug 14, 2009","1,985.52"
"Aug 13, 2009","2,009.35"
"Aug 12, 2009","1,998.72"
"Aug 11, 2009","1,969.73"
"Aug 10, 2009","1,992.24"
"Aug 07, 2009","2,000.25"
"Aug 06, 2009","1,973.16"
"Aug 05, 2009","1,993.05"
"Aug 04, 2009","2,011.31"
"Aug 03, 2009","2,008.61"
"Jul 31, 2009","1,978.50"
"Jul 30, 2009","1,984.30"
"Jul 29, 2009","1,967.76"
"Jul 28, 2009","1,975.51"
"Jul 27, 2009","1,967.89"
"Jul 24, 2009","1,965.96"
"Jul 23, 2009","1,973.60"
"Jul 22, 2009","1,926.38"
"Jul 21, 2009","1,916.20"
"Jul 20, 2009","1,909.29"
"Jul 17, 2009","1,886.61"
"Jul 16, 2009","1,885.03"
"Jul 15, 2009","1,862.90"
"Jul 14, 2009","1,799.73"
"Jul 13, 2009","1,793.21"
"Jul 10, 2009","1,756.03"
"Jul 09, 2009","1,752.55"
"Jul 08, 2009","1,747.17"
"Jul 07, 2009","1,746.17"
"Jul 06, 2009","1,787.40"
"Jul 02, 2009","1,796.52"
"Jul 01, 2009","1,845.72"
"Jun 30, 2009","1,835.04"
"Jun 29, 2009","1,844.06"
"Jun 26, 2009","1,838.22"
"Jun 25, 2009","1,829.54"
"Jun 24, 2009","1,792.34"
"Jun 23, 2009","1,764.92"
"Jun 22, 2009","1,766.19"
"Jun 19, 2009","1,827.47"
"Jun 18, 2009","1,807.72"
"Jun 17, 2009","1,808.06"
"Jun 16, 2009","1,796.18"
"Jun 15, 2009","1,816.38"
"Jun 12, 2009","1,858.80"
"Jun 11, 2009","1,862.37"
"Jun 10, 2009","1,853.08"
"Jun 09, 2009","1,860.13"
"Jun 08, 2009","1,842.40"
"Jun 05, 2009","1,849.42"
"Jun 04, 2009","1,850.02"
"Jun 03, 2009","1,825.92"
"Jun 02, 2009","1,836.80"
"Jun 01, 2009","1,828.68"
"May 29, 2009","1,774.33"
"May 28, 2009","1,751.79"
"May 27, 2009","1,731.08"
"May 26, 2009","1,750.43"
"May 22, 2009","1,692.01"
"May 21, 2009","1,695.25"
"May 20, 2009","1,727.84"
"May 19, 2009","1,734.54"
"May 18, 2009","1,732.36"
"May 15, 2009","1,680.14"
"May 14, 2009","1,689.21"
"May 13, 2009","1,664.19"
"May 12, 2009","1,715.92"
"May 11, 2009","1,731.24"
"May 08, 2009","1,739.00"
"May 07, 2009","1,716.24"
"May 06, 2009","1,759.10"
"May 05, 2009","1,754.12"
"May 04, 2009","1,763.56"
"May 01, 2009","1,719.20"
"Apr 30, 2009","1,717.30"
"Apr 29, 2009","1,711.94"
"Apr 28, 2009","1,673.81"
"Apr 27, 2009","1,679.41"
"Apr 24, 2009","1,694.29"
"Apr 23, 2009","1,652.21"
"Apr 22, 2009","1,646.12"
"Apr 21, 2009","1,643.85"
"Apr 20, 2009","1,608.21"
"Apr 17, 2009","1,673.07"
"Apr 16, 2009","1,670.44"
"Apr 15, 2009","1,626.80"
"Apr 14, 2009","1,625.72"
"Apr 13, 2009","1,653.31"
"Apr 09, 2009","1,652.54"
"Apr 08, 2009","1,590.66"
"Apr 07, 2009","1,561.61"
"Apr 06, 2009","1,606.71"
"Apr 03, 2009","1,621.87"
"Apr 02, 2009","1,602.63"
"Apr 01, 2009","1,551.60"
"Mar 31, 2009","1,528.59"
"Mar 30, 2009","1,501.80"
"Mar 27, 2009","1,545.20"
"Mar 26, 2009","1,587.00"
"Mar 25, 2009","1,528.95"
"Mar 24, 2009","1,516.52"
"Mar 23, 2009","1,555.77"
"Mar 20, 2009","1,457.27"
"Mar 19, 2009","1,483.48"
"Mar 18, 2009","1,491.22"
"Mar 17, 2009","1,462.11"
"Mar 16, 2009","1,404.02"
"Mar 13, 2009","1,431.50"
"Mar 12, 2009","1,426.10"
"Mar 11, 2009","1,371.64"
"Mar 10, 2009","1,358.28"
"Mar 09, 2009","1,268.64"
"Mar 06, 2009","1,293.85"
"Mar 05, 2009","1,299.59"
"Mar 04, 2009","1,353.74"
"Mar 03, 2009","1,321.01"
"Mar 02, 2009","1,322.85"
"Feb 27, 2009","1,377.84"
"Feb 26, 2009","1,391.47"
"Feb 25, 2009","1,425.43"
"Feb 24, 2009","1,441.83"
"Feb 23, 2009","1,387.72"
"Feb 20, 2009","1,441.23"
"Feb 19, 2009","1,442.82"
"Feb 18, 2009","1,467.97"
"Feb 17, 2009","1,470.66"
"Feb 13, 2009","1,534.36"
"Feb 12, 2009","1,541.71"
"Feb 11, 2009","1,530.50"
"Feb 10, 2009","1,524.73"
"Feb 09, 2009","1,591.56"
"Feb 06, 2009","1,591.71"
"Feb 05, 2009","1,546.24"
"Feb 04, 2009","1,515.05"
"Feb 03, 2009","1,516.30"
"Feb 02, 2009","1,494.43"
"Jan 30, 2009","1,476.42"
"Jan 29, 2009","1,507.84"
"Jan 28, 2009","1,558.34"
"Jan 27, 2009","1,504.90"
"Jan 26, 2009","1,489.46"
"Jan 23, 2009","1,477.29"
"Jan 22, 2009","1,465.49"
"Jan 21, 2009","1,507.07"
"Jan 20, 2009","1,440.86"
"Jan 16, 2009","1,529.33"
"Jan 15, 2009","1,511.84"
"Jan 14, 2009","1,489.64"
"Jan 13, 2009","1,546.46"
"Jan 12, 2009","1,538.79"
"Jan 09, 2009","1,571.59"
"Jan 08, 2009","1,617.01"
"Jan 07, 2009","1,599.06"
"Jan 06, 2009","1,652.38"
"Jan 05, 2009","1,628.03"
"Jan 02, 2009","1,632.21"
"Dec 31, 2008","1,577.03"
"Dec 30, 2008","1,550.70"
"Dec 29, 2008","1,510.32"
"Dec 26, 2008","1,530.24"
"Dec 24, 2008","1,524.90"
"Dec 23, 2008","1,521.54"
"Dec 22, 2008","1,532.35"
"Dec 19, 2008","1,564.32"
"Dec 18, 2008","1,552.37"
"Dec 17, 2008","1,579.31"
"Dec 16, 2008","1,589.89"
"Dec 15, 2008","1,508.34"
"Dec 12, 2008","1,540.72"
"Dec 11, 2008","1,507.88"
"Dec 10, 2008","1,565.48"
"Dec 09, 2008","1,547.34"
"Dec 08, 2008","1,571.74"
"Dec 05, 2008","1,509.31"
"Dec 04, 2008","1,445.56"
"Dec 03, 2008","1,492.38"
"Dec 02, 2008","1,449.80"
"Dec 01, 2008","1,398.07"
"Nov 28, 2008","1,535.57"
"Nov 26, 2008","1,532.10"
"Nov 25, 2008","1,464.73"
"Nov 24, 2008","1,472.02"
"Nov 21, 2008","1,384.35"
"Nov 20, 2008","1,316.12"
"Nov 19, 2008","1,386.42"
"Nov 18, 2008","1,483.27"
"Nov 17, 2008","1,482.05"
"Nov 14, 2008","1,516.85"
"Nov 13, 2008","1,596.70"
"Nov 12, 2008","1,499.21"
"Nov 11, 2008","1,580.90"
"Nov 10, 2008","1,616.74"
"Nov 07, 2008","1,647.40"
"Nov 06, 2008","1,608.70"
"Nov 05, 2008","1,681.64"
"Nov 04, 2008","1,780.12"
"Nov 03, 2008","1,726.33"
"Oct 31, 2008","1,720.95"
"Oct 30, 2008","1,698.52"
"Oct 29, 2008","1,657.21"
"Oct 28, 2008","1,649.47"
"Oct 27, 2008","1,505.90"
"Oct 24, 2008","1,552.03"
"Oct 23, 2008","1,603.91"
"Oct 22, 2008","1,615.75"
"Oct 21, 2008","1,696.68"
"Oct 20, 2008","1,770.03"
"Oct 17, 2008","1,711.29"
"Oct 16, 2008","1,717.71"
"Oct 15, 2008","1,628.33"
"Oct 14, 2008","1,779.01"
"Oct 13, 2008","1,844.25"
"Oct 10, 2008","1,649.51"
"Oct 09, 2008","1,645.12"
"Oct 08, 2008","1,740.33"
"Oct 07, 2008","1,754.88"
"Oct 06, 2008","1,862.96"
"Oct 03, 2008","1,947.39"
"Oct 02, 2008","1,976.72"
"Oct 01, 2008","2,069.40"
"Sep 30, 2008","2,091.88"
"Sep 29, 2008","1,983.73"
"Sep 26, 2008","2,183.34"
"Sep 25, 2008","2,186.57"
"Sep 24, 2008","2,155.68"
"Sep 23, 2008","2,153.33"
"Sep 22, 2008","2,178.98"
"Sep 19, 2008","2,273.90"
"Sep 18, 2008","2,199.10"
"Sep 17, 2008","2,098.85"
"Sep 16, 2008","2,207.90"
"Sep 15, 2008","2,179.91"
"Sep 12, 2008","2,261.27"
"Sep 11, 2008","2,258.22"
"Sep 10, 2008","2,228.70"
"Sep 09, 2008","2,209.81"
"Sep 08, 2008","2,269.76"
"Sep 05, 2008","2,255.88"
"Sep 04, 2008","2,259.04"
"Sep 03, 2008","2,333.73"
"Sep 02, 2008","2,349.24"
"Aug 29, 2008","2,367.52"
"Aug 28, 2008","2,411.64"
"Aug 27, 2008","2,382.46"
"Aug 26, 2008","2,361.97"
"Aug 25, 2008","2,365.59"
"Aug 22, 2008","2,414.71"
"Aug 21, 2008","2,380.38"
"Aug 20, 2008","2,389.08"
"Aug 19, 2008","2,384.36"
"Aug 18, 2008","2,416.98"
"Aug 15, 2008","2,452.52"
"Aug 14, 2008","2,453.67"
"Aug 13, 2008","2,428.62"
"Aug 12, 2008","2,430.61"
"Aug 11, 2008","2,439.95"
"Aug 08, 2008","2,414.10"
"Aug 07, 2008","2,355.73"
"Aug 06, 2008","2,378.37"
"Aug 05, 2008","2,349.83"
"Aug 04, 2008","2,285.56"
"Aug 01, 2008","2,310.96"
"Jul 31, 2008","2,325.55"
"Jul 30, 2008","2,329.72"
"Jul 29, 2008","2,319.62"
"Jul 28, 2008","2,264.22"
"Jul 25, 2008","2,310.53"
"Jul 24, 2008","2,280.11"
"Jul 23, 2008","2,325.88"
"Jul 22, 2008","2,303.96"
"Jul 21, 2008","2,279.53"
"Jul 18, 2008","2,282.78"
"Jul 17, 2008","2,312.30"
"Jul 16, 2008","2,284.85"
"Jul 15, 2008","2,215.71"
"Jul 14, 2008","2,212.87"
"Jul 11, 2008","2,239.08"
"Jul 10, 2008","2,257.85"
"Jul 09, 2008","2,234.89"
"Jul 08, 2008","2,294.44"
"Jul 07, 2008","2,243.32"
"Jul 03, 2008","2,245.38"
"Jul 02, 2008","2,251.46"
"Jul 01, 2008","2,304.97"
"Jun 30, 2008","2,292.98"
"Jun 27, 2008","2,315.63"
"Jun 26, 2008","2,321.37"
"Jun 25, 2008","2,401.26"
"Jun 24, 2008","2,368.28"
"Jun 23, 2008","2,385.74"
"Jun 20, 2008","2,406.09"
"Jun 19, 2008","2,462.06"
"Jun 18, 2008","2,429.71"
"Jun 17, 2008","2,457.73"
"Jun 16, 2008","2,474.78"
"Jun 13, 2008","2,454.50"
"Jun 12, 2008","2,404.35"
"Jun 11, 2008","2,394.01"
"Jun 10, 2008","2,448.94"
"Jun 09, 2008","2,459.46"
"Jun 06, 2008","2,474.56"
"Jun 05, 2008","2,549.94"
"Jun 04, 2008","2,503.14"
"Jun 03, 2008","2,480.48"
"Jun 02, 2008","2,491.53"
"May 30, 2008","2,522.66"
"May 29, 2008","2,508.32"
"May 28, 2008","2,486.70"
"May 27, 2008","2,481.24"
"May 23, 2008","2,444.67"
"May 22, 2008","2,464.58"
"May 21, 2008","2,448.27"
"May 20, 2008","2,492.26"
"May 19, 2008","2,516.09"
"May 16, 2008","2,528.85"
"May 15, 2008","2,533.73"
"May 14, 2008","2,496.70"
"May 13, 2008","2,495.12"
"May 12, 2008","2,488.49"
"May 09, 2008","2,445.52"
"May 08, 2008","2,451.24"
"May 07, 2008","2,438.49"
"May 06, 2008","2,483.31"
"May 05, 2008","2,464.12"
"May 02, 2008","2,476.99"
"May 01, 2008","2,480.71"
"Apr 30, 2008","2,412.80"
"Apr 29, 2008","2,426.10"
"Apr 28, 2008","2,424.40"
"Apr 25, 2008","2,422.93"
"Apr 24, 2008","2,428.92"
"Apr 23, 2008","2,405.21"
"Apr 22, 2008","2,376.94"
"Apr 21, 2008","2,408.04"
"Apr 18, 2008","2,402.97"
"Apr 17, 2008","2,341.83"
"Apr 16, 2008","2,350.11"
"Apr 15, 2008","2,286.04"
"Apr 14, 2008","2,275.82"
"Apr 11, 2008","2,290.24"
"Apr 10, 2008","2,351.70"
"Apr 09, 2008","2,322.12"
"Apr 08, 2008","2,348.76"
"Apr 07, 2008","2,364.83"
"Apr 04, 2008","2,370.98"
"Apr 03, 2008","2,363.30"
"Apr 02, 2008","2,361.40"
"Apr 01, 2008","2,362.75"
"Mar 31, 2008","2,279.10"
"Mar 28, 2008","2,261.18"
"Mar 27, 2008","2,280.83"
"Mar 26, 2008","2,324.36"
"Mar 25, 2008","2,341.05"
"Mar 24, 2008","2,326.75"
"Mar 20, 2008","2,258.11"
"Mar 19, 2008","2,209.96"
"Mar 18, 2008","2,268.26"
"Mar 17, 2008","2,177.01"
"Mar 14, 2008","2,212.49"
"Mar 13, 2008","2,263.61"
"Mar 12, 2008","2,243.87"
"Mar 11, 2008","2,255.76"
"Mar 10, 2008","2,169.34"
"Mar 07, 2008","2,212.49"
"Mar 06, 2008","2,220.50"
"Mar 05, 2008","2,272.81"
"Mar 04, 2008","2,260.28"
"Mar 03, 2008","2,258.60"
"Feb 29, 2008","2,271.48"
"Feb 28, 2008","2,331.57"
"Feb 27, 2008","2,353.78"
"Feb 26, 2008","2,344.99"
"Feb 25, 2008","2,327.48"
"Feb 22, 2008","2,303.35"
"Feb 21, 2008","2,299.78"
"Feb 20, 2008","2,327.10"
"Feb 19, 2008","2,306.20"
"Feb 15, 2008","2,321.80"
"Feb 14, 2008","2,332.54"
"Feb 13, 2008","2,373.93"
"Feb 12, 2008","2,320.04"
"Feb 11, 2008","2,320.06"
"Feb 08, 2008","2,304.85"
"Feb 07, 2008","2,293.03"
"Feb 06, 2008","2,278.75"
"Feb 05, 2008","2,309.57"
"Feb 04, 2008","2,382.85"
"Feb 01, 2008","2,413.36"
"Jan 31, 2008","2,389.86"
"Jan 30, 2008","2,349.00"
"Jan 29, 2008","2,358.06"
"Jan 28, 2008","2,349.91"
"Jan 25, 2008","2,326.20"
"Jan 24, 2008","2,360.92"
"Jan 23, 2008","2,316.41"
"Jan 22, 2008","2,292.27"
"Jan 18, 2008","2,340.02"
"Jan 17, 2008","2,346.90"
"Jan 16, 2008","2,394.59"
"Jan 15, 2008","2,417.59"
"Jan 14, 2008","2,478.30"
"Jan 11, 2008","2,439.94"
"Jan 10, 2008","2,488.52"
"Jan 09, 2008","2,474.55"
"Jan 08, 2008","2,440.51"
"Jan 07, 2008","2,499.46"
"Jan 04, 2008","2,504.65"
"Jan 03, 2008","2,602.68"
"Jan 02, 2008","2,609.63"
"Dec 31, 2007","2,652.28"
"Dec 28, 2007","2,674.46"
"Dec 27, 2007","2,676.79"
"Dec 26, 2007","2,724.41"
"Dec 24, 2007","2,713.50"
"Dec 21, 2007","2,691.99"
"Dec 20, 2007","2,640.86"
"Dec 19, 2007","2,601.01"
"Dec 18, 2007","2,596.03"
"Dec 17, 2007","2,574.46"
"Dec 14, 2007","2,635.74"
"Dec 13, 2007","2,668.49"
"Dec 12, 2007","2,671.14"
"Dec 11, 2007","2,652.35"
"Dec 10, 2007","2,718.95"
"Dec 07, 2007","2,706.16"
"Dec 06, 2007","2,709.03"
"Dec 05, 2007","2,666.36"
"Dec 04, 2007","2,619.83"
"Dec 03, 2007","2,637.13"
"Nov 30, 2007","2,660.96"
"Nov 29, 2007","2,668.13"
"Nov 28, 2007","2,662.91"
"Nov 27, 2007","2,580.80"
"Nov 26, 2007","2,540.99"
"Nov 23, 2007","2,596.60"
"Nov 21, 2007","2,562.15"
"Nov 20, 2007","2,596.81"
"Nov 19, 2007","2,593.38"
"Nov 16, 2007","2,637.24"
"Nov 15, 2007","2,618.51"
"Nov 14, 2007","2,644.32"
"Nov 13, 2007","2,673.65"
"Nov 12, 2007","2,584.13"
"Nov 09, 2007","2,627.94"
"Nov 08, 2007","2,696.00"
"Nov 07, 2007","2,748.76"
"Nov 06, 2007","2,825.18"
"Nov 05, 2007","2,795.18"
"Nov 02, 2007","2,810.38"
"Nov 01, 2007","2,794.83"
"Oct 31, 2007","2,859.12"
"Oct 30, 2007","2,816.71"
"Oct 29, 2007","2,817.44"
"Oct 26, 2007","2,804.19"
"Oct 25, 2007","2,750.86"
"Oct 24, 2007","2,774.76"
"Oct 23, 2007","2,799.26"
"Oct 22, 2007","2,753.93"
"Oct 19, 2007","2,725.16"
"Oct 18, 2007","2,799.31"
"Oct 17, 2007","2,792.67"
"Oct 16, 2007","2,763.91"
"Oct 15, 2007","2,780.05"
"Oct 12, 2007","2,805.68"
"Oct 11, 2007","2,772.20"
"Oct 10, 2007","2,811.61"
"Oct 09, 2007","2,803.91"
"Oct 08, 2007","2,787.37"
"Oct 05, 2007","2,780.32"
"Oct 04, 2007","2,733.57"
"Oct 03, 2007","2,729.43"
"Oct 02, 2007","2,747.11"
"Oct 01, 2007","2,740.99"
"Sep 28, 2007","2,701.50"
"Sep 27, 2007","2,709.59"
"Sep 26, 2007","2,699.03"
"Sep 25, 2007","2,683.45"
"Sep 24, 2007","2,667.95"
"Sep 21, 2007","2,671.22"
"Sep 20, 2007","2,654.29"
"Sep 19, 2007","2,666.48"
"Sep 18, 2007","2,651.66"
"Sep 17, 2007","2,581.66"
"Sep 14, 2007","2,602.18"
"Sep 13, 2007","2,601.06"
"Sep 12, 2007","2,592.07"
"Sep 11, 2007","2,597.47"
"Sep 10, 2007","2,559.11"
"Sep 07, 2007","2,565.70"
"Sep 06, 2007","2,614.32"
"Sep 05, 2007","2,605.95"
"Sep 04, 2007","2,630.24"
"Aug 31, 2007","2,596.36"
"Aug 30, 2007","2,565.30"
"Aug 29, 2007","2,563.16"
"Aug 28, 2007","2,500.64"
"Aug 27, 2007","2,561.25"
"Aug 24, 2007","2,576.69"
"Aug 23, 2007","2,541.70"
"Aug 22, 2007","2,552.80"
"Aug 21, 2007","2,521.30"
"Aug 20, 2007","2,508.59"
"Aug 17, 2007","2,505.03"
"Aug 16, 2007","2,451.07"
"Aug 15, 2007","2,458.83"
"Aug 14, 2007","2,499.12"
"Aug 13, 2007","2,542.24"
"Aug 10, 2007","2,544.89"
"Aug 09, 2007","2,556.49"
"Aug 08, 2007","2,612.98"
"Aug 07, 2007","2,561.60"
"Aug 06, 2007","2,547.33"
"Aug 03, 2007","2,511.25"
"Aug 02, 2007","2,575.98"
"Aug 01, 2007","2,553.16"
"Jul 31, 2007","2,545.57"
"Jul 30, 2007","2,582.57"
"Jul 27, 2007","2,561.56"
"Jul 26, 2007","2,599.34"
"Jul 25, 2007","2,648.17"
"Jul 24, 2007","2,639.86"
"Jul 23, 2007","2,690.58"
"Jul 20, 2007","2,687.60"
"Jul 19, 2007","2,720.04"
"Jul 18, 2007","2,699.49"
"Jul 17, 2007","2,712.29"
"Jul 16, 2007","2,697.33"
"Jul 13, 2007","2,707.00"
"Jul 12, 2007","2,701.73"
"Jul 11, 2007","2,651.79"
"Jul 10, 2007","2,639.16"
"Jul 09, 2007","2,670.02"
"Jul 06, 2007","2,666.51"
"Jul 05, 2007","2,656.65"
"Jul 03, 2007","2,644.95"
"Jul 02, 2007","2,632.30"
"Jun 29, 2007","2,603.23"
"Jun 28, 2007","2,608.37"
"Jun 27, 2007","2,605.35"
"Jun 26, 2007","2,574.16"
"Jun 25, 2007","2,577.08"
"Jun 22, 2007","2,588.96"
"Jun 21, 2007","2,616.96"
"Jun 20, 2007","2,599.96"
"Jun 19, 2007","2,626.76"
"Jun 18, 2007","2,626.60"
"Jun 15, 2007","2,626.71"
"Jun 14, 2007","2,599.41"
"Jun 13, 2007","2,582.31"
"Jun 12, 2007","2,549.77"
"Jun 11, 2007","2,572.15"
"Jun 08, 2007","2,573.54"
"Jun 07, 2007","2,541.38"
"Jun 06, 2007","2,587.18"
"Jun 05, 2007","2,611.23"
"Jun 04, 2007","2,618.29"
"Jun 01, 2007","2,613.92"
"May 31, 2007","2,604.52"
"May 30, 2007","2,592.59"
"May 29, 2007","2,572.06"
"May 25, 2007","2,557.19"
"May 24, 2007","2,537.92"
"May 23, 2007","2,577.05"
"May 22, 2007","2,588.02"
"May 21, 2007","2,578.79"
"May 18, 2007","2,558.45"
"May 17, 2007","2,539.38"
"May 16, 2007","2,547.42"
"May 15, 2007","2,525.29"
"May 14, 2007","2,546.44"
"May 11, 2007","2,562.22"
"May 10, 2007","2,533.74"
"May 09, 2007","2,576.34"
"May 08, 2007","2,571.75"
"May 07, 2007","2,570.95"
"May 04, 2007","2,572.15"
"May 03, 2007","2,565.46"
"May 02, 2007","2,557.84"
"May 01, 2007","2,531.53"
"Apr 30, 2007","2,525.09"
"Apr 27, 2007","2,557.21"
"Apr 26, 2007","2,554.46"
"Apr 25, 2007","2,547.89"
"Apr 24, 2007","2,524.54"
"Apr 23, 2007","2,523.67"
"Apr 20, 2007","2,526.39"
"Apr 19, 2007","2,505.35"
"Apr 18, 2007","2,510.50"
"Apr 17, 2007","2,516.95"
"Apr 16, 2007","2,518.33"
"Apr 13, 2007","2,491.94"
"Apr 12, 2007","2,480.32"
"Apr 11, 2007","2,459.31"
"Apr 10, 2007","2,477.61"
"Apr 09, 2007","2,469.18"
"Apr 05, 2007","2,471.34"
"Apr 04, 2007","2,458.69"
"Apr 03, 2007","2,450.33"
"Apr 02, 2007","2,422.26"
"Mar 30, 2007","2,421.64"
"Mar 29, 2007","2,417.88"
