Date,DI
"Aug 03, 2017",92.707
"Aug 02, 2017",92.699
"Aug 01, 2017",92.901
"Jul 31, 2017",92.718
"Jul 28, 2017",93.114
"Jul 27, 2017",93.715
"Jul 26, 2017",93.505
"Jul 25, 2017",93.888
"Jul 24, 2017",93.798
"Jul 21, 2017",93.679
"Jul 20, 2017",94.117
"Jul 19, 2017",94.588
"Jul 18, 2017",94.402
"Jul 17, 2017",94.904
"Jul 14, 2017",94.93
"Jul 13, 2017",95.508
"Jul 12, 2017",95.512
"Jul 11, 2017",95.422
"Jul 10, 2017",95.777
"Jul 07, 2017",95.792
"Jul 06, 2017",95.575
"Jul 05, 2017",96.059
"Jul 04, 2017",95.969
"Jul 03, 2017",95.969
"Jun 30, 2017",95.421
"Jun 29, 2017",95.366
"Jun 28, 2017",95.744
"Jun 27, 2017",96.093
"Jun 26, 2017",97.116
"Jun 23, 2017",96.942
"Jun 22, 2017",97.303
"Jun 21, 2017",97.216
"Jun 20, 2017",97.412
"Jun 19, 2017",97.325
"Jun 16, 2017",97.146
"Jun 15, 2017",97.437
"Jun 14, 2017",96.921
"Jun 13, 2017",96.942
"Jun 12, 2017",97.121
"Jun 09, 2017",97.239
"Jun 08, 2017",96.898
"Jun 07, 2017",96.708
"Jun 06, 2017",96.591
"Jun 05, 2017",96.754
"Jun 02, 2017",96.67
"Jun 01, 2017",97.141
"May 31, 2017",96.854
"May 30, 2017",97.212
"May 29, 2017",97.364
"May 26, 2017",97.364
"May 25, 2017",97.176
"May 24, 2017",97.147
"May 23, 2017",97.264
"May 22, 2017",96.881
"May 19, 2017",97.03
"May 18, 2017",97.772
"May 17, 2017",97.462
"May 16, 2017",97.998
"May 15, 2017",98.801
"May 12, 2017",99.131
"May 11, 2017",99.505
"May 10, 2017",99.559
"May 09, 2017",99.544
"May 08, 2017",98.936
"May 05, 2017",98.528
"May 04, 2017",98.647
"May 03, 2017",99.082
"May 02, 2017",98.829
"May 01, 2017",98.93
"Apr 28, 2017",98.898
"Apr 27, 2017",98.955
"Apr 26, 2017",98.92
"Apr 25, 2017",98.648
"Apr 24, 2017",98.973
"Apr 21, 2017",99.88
"Apr 20, 2017",99.685
"Apr 19, 2017",99.638
"Apr 18, 2017",99.404
"Apr 17, 2017",100.194
"Apr 13, 2017",100.463
"Apr 12, 2017",100.711
"Apr 11, 2017",100.622
"Apr 10, 2017",100.952
"Apr 07, 2017",101.117
"Apr 06, 2017",100.57
"Apr 05, 2017",100.441
"Apr 04, 2017",100.426
"Apr 03, 2017",100.412
"Mar 31, 2017",100.218
"Mar 30, 2017",100.285
"Mar 29, 2017",99.836
"Mar 28, 2017",99.549
"Mar 27, 2017",98.973
"Mar 24, 2017",99.442
"Mar 23, 2017",99.563
"Mar 22, 2017",99.468
"Mar 21, 2017",99.614
"Mar 20, 2017",100.234
"Mar 17, 2017",100.115
"Mar 16, 2017",100.185
"Mar 15, 2017",100.575
"Mar 14, 2017",101.574
"Mar 13, 2017",101.31
"Mar 10, 2017",101.247
"Mar 09, 2017",101.853
"Mar 08, 2017",102.076
"Mar 07, 2017",101.805
"Mar 06, 2017",101.645
"Mar 03, 2017",101.548
"Mar 02, 2017",102.204
"Mar 01, 2017",101.78
"Feb 28, 2017",101.129
"Feb 27, 2017",101.129
"Feb 24, 2017",101.09
"Feb 23, 2017",101.053
"Feb 22, 2017",101.194
"Feb 21, 2017",101.355
"Feb 20, 2017",100.951
"Feb 17, 2017",100.951
"Feb 16, 2017",100.43
"Feb 15, 2017",101.164
"Feb 14, 2017",101.233
"Feb 13, 2017",100.95
"Feb 10, 2017",100.791
"Feb 09, 2017",100.647
"Feb 08, 2017",100.264
"Feb 07, 2017",100.245
"Feb 06, 2017",99.865
"Feb 03, 2017",99.842
"Feb 02, 2017",99.788
"Feb 01, 2017",99.608
"Jan 31, 2017",99.481
"Jan 30, 2017",100.414
"Jan 27, 2017",100.526
"Jan 26, 2017",100.375
"Jan 25, 2017",100.019
"Jan 24, 2017",100.339
"Jan 23, 2017",100.13
"Jan 20, 2017",100.69
"Jan 19, 2017",101.144
"Jan 18, 2017",100.918
"Jan 17, 2017",100.32
"Jan 16, 2017",101.188
"Jan 13, 2017",101.188
"Jan 12, 2017",101.377
"Jan 11, 2017",101.747
"Jan 10, 2017",101.996
"Jan 09, 2017",101.909
"Jan 06, 2017",102.209
"Jan 05, 2017",101.528
"Jan 04, 2017",102.709
"Jan 03, 2017",103.201
"Dec 30, 2016",102.286
"Dec 29, 2016",102.711
"Dec 28, 2016",103.244
"Dec 27, 2016",103.007
"Dec 23, 2016",103.002
"Dec 22, 2016",103.096
"Dec 21, 2016",103.029
"Dec 20, 2016",103.288
"Dec 19, 2016",102.9
"Dec 16, 2016",102.954
"Dec 15, 2016",103.053
"Dec 14, 2016",101.77
"Dec 13, 2016",101.107
"Dec 12, 2016",101.049
"Dec 09, 2016",101.62
"Dec 08, 2016",101.125
"Dec 07, 2016",100.268
"Dec 06, 2016",100.53
"Dec 05, 2016",100.112
"Dec 02, 2016",100.861
"Dec 01, 2016",101.099
"Nov 30, 2016",101.539
"Nov 29, 2016",100.949
"Nov 28, 2016",101.368
"Nov 25, 2016",101.546
"Nov 24, 2016",101.759
"Nov 23, 2016",101.759
"Nov 22, 2016",101.106
"Nov 21, 2016",101.113
"Nov 18, 2016",101.283
"Nov 17, 2016",100.946
"Nov 16, 2016",100.438
"Nov 15, 2016",100.25
"Nov 14, 2016",100.12
"Nov 11, 2016",99.05
"Nov 10, 2016",98.774
"Nov 09, 2016",98.529
"Nov 08, 2016",97.86
"Nov 07, 2016",97.793
"Nov 04, 2016",97.088
"Nov 03, 2016",97.196
"Nov 02, 2016",97.414
"Nov 01, 2016",97.697
"Oct 31, 2016",98.422
"Oct 28, 2016",98.342
"Oct 27, 2016",98.879
"Oct 26, 2016",98.611
"Oct 25, 2016",98.682
"Oct 24, 2016",98.752
"Oct 21, 2016",98.686
"Oct 20, 2016",98.314
"Oct 19, 2016",97.94
"Oct 18, 2016",97.897
"Oct 17, 2016",97.878
"Oct 14, 2016",97.997
"Oct 13, 2016",97.518
"Oct 12, 2016",97.962
"Oct 11, 2016",97.692
"Oct 10, 2016",96.933
"Oct 07, 2016",96.654
"Oct 06, 2016",96.772
"Oct 05, 2016",96.114
"Oct 04, 2016",96.125
"Oct 03, 2016",95.587
"Sep 30, 2016",95.385
"Sep 29, 2016",95.472
"Sep 28, 2016",95.336
"Sep 27, 2016",95.312
"Sep 26, 2016",95.21
"Sep 23, 2016",95.392
"Sep 22, 2016",95.381
"Sep 21, 2016",95.665
"Sep 20, 2016",95.976
"Sep 19, 2016",95.77
"Sep 16, 2016",96.105
"Sep 15, 2016",95.283
"Sep 14, 2016",95.322
"Sep 13, 2016",95.645
"Sep 12, 2016",95.088
"Sep 09, 2016",95.328
"Sep 08, 2016",95.051
"Sep 07, 2016",94.951
"Sep 06, 2016",94.823
"Sep 05, 2016",95.844
"Sep 02, 2016",95.844
"Sep 01, 2016",95.66
"Aug 31, 2016",96.012
"Aug 30, 2016",96.041
"Aug 29, 2016",95.543
"Aug 26, 2016",95.542
"Aug 25, 2016",94.743
"Aug 24, 2016",94.747
"Aug 23, 2016",94.494
"Aug 22, 2016",94.499
"Aug 19, 2016",94.483
"Aug 18, 2016",94.137
"Aug 17, 2016",94.69
"Aug 16, 2016",94.764
"Aug 15, 2016",95.594
"Aug 12, 2016",95.682
"Aug 11, 2016",95.838
"Aug 10, 2016",95.608
"Aug 09, 2016",96.132
"Aug 08, 2016",96.34
"Aug 05, 2016",96.136
"Aug 04, 2016",95.717
"Aug 03, 2016",95.525
"Aug 02, 2016",94.988
"Aug 01, 2016",95.677
"Jul 29, 2016",95.491
"Jul 28, 2016",96.721
"Jul 27, 2016",97.042
"Jul 26, 2016",97.168
"Jul 25, 2016",97.326
"Jul 22, 2016",97.516
"Jul 21, 2016",97.046
"Jul 20, 2016",97.263
"Jul 19, 2016",97.108
"Jul 18, 2016",96.587
"Jul 15, 2016",96.563
"Jul 14, 2016",96.1
"Jul 13, 2016",96.208
"Jul 12, 2016",96.487
"Jul 11, 2016",96.59
"Jul 08, 2016",96.327
"Jul 07, 2016",96.383
"Jul 06, 2016",96.131
"Jul 05, 2016",96.259
"Jul 04, 2016",95.714
"Jul 01, 2016",95.714
"Jun 30, 2016",96.203
"Jun 29, 2016",95.807
"Jun 28, 2016",96.331
"Jun 27, 2016",96.703
"Jun 24, 2016",95.574
"Jun 23, 2016",93.527
"Jun 22, 2016",93.758
"Jun 21, 2016",94.061
"Jun 20, 2016",93.684
"Jun 17, 2016",94.34
"Jun 16, 2016",94.706
"Jun 15, 2016",94.68
"Jun 14, 2016",95.04
"Jun 13, 2016",94.399
"Jun 10, 2016",94.561
"Jun 09, 2016",93.952
"Jun 08, 2016",93.58
"Jun 07, 2016",93.832
"Jun 06, 2016",93.89
"Jun 03, 2016",94.028
"Jun 02, 2016",95.566
"Jun 01, 2016",95.456
"May 31, 2016",95.878
"May 30, 2016",95.5
"May 27, 2016",95.5
"May 26, 2016",95.162
"May 25, 2016",95.34
"May 24, 2016",95.576
"May 23, 2016",95.216
"May 20, 2016",95.343
"May 19, 2016",95.294
"May 18, 2016",95.063
"May 17, 2016",94.531
"May 16, 2016",94.55
"May 13, 2016",94.593
"May 12, 2016",94.128
"May 11, 2016",93.79
"May 10, 2016",94.267
"May 09, 2016",94.115
"May 06, 2016",93.883
"May 05, 2016",93.78
"May 04, 2016",93.187
"May 03, 2016",92.931
"May 02, 2016",92.618
"Apr 29, 2016",93.054
"Apr 28, 2016",93.727
"Apr 27, 2016",94.367
"Apr 26, 2016",94.543
"Apr 25, 2016",94.801
"Apr 22, 2016",95.08
"Apr 21, 2016",94.574
"Apr 20, 2016",94.471
"Apr 19, 2016",93.947
"Apr 18, 2016",94.46
"Apr 15, 2016",94.686
"Apr 14, 2016",94.908
"Apr 13, 2016",94.762
"Apr 12, 2016",93.945
"Apr 11, 2016",93.942
"Apr 08, 2016",94.252
"Apr 07, 2016",94.504
"Apr 06, 2016",94.441
"Apr 05, 2016",94.637
"Apr 04, 2016",94.524
"Apr 01, 2016",94.618
"Mar 31, 2016",94.578
"Mar 30, 2016",94.819
"Mar 29, 2016",95.146
"Mar 28, 2016",95.94
"Mar 24, 2016",96.173
"Mar 23, 2016",96.064
"Mar 22, 2016",95.644
"Mar 21, 2016",95.304
"Mar 18, 2016",95.12
"Mar 17, 2016",94.801
"Mar 16, 2016",95.925
"Mar 15, 2016",96.668
"Mar 14, 2016",96.521
"Mar 11, 2016",96.172
"Mar 10, 2016",96.055
"Mar 09, 2016",97.159
"Mar 08, 2016",97.206
"Mar 07, 2016",97.084
"Mar 04, 2016",97.343
"Mar 03, 2016",97.601
"Mar 02, 2016",98.225
"Mar 01, 2016",98.365
"Feb 29, 2016",98.219
"Feb 26, 2016",98.175
"Feb 25, 2016",97.282
"Feb 24, 2016",97.464
"Feb 23, 2016",97.485
"Feb 22, 2016",97.388
"Feb 19, 2016",96.604
"Feb 18, 2016",96.96
"Feb 17, 2016",96.8
"Feb 16, 2016",96.875
"Feb 15, 2016",95.982
"Feb 12, 2016",95.982
"Feb 11, 2016",95.619
"Feb 10, 2016",95.936
"Feb 09, 2016",96.094
"Feb 08, 2016",96.581
"Feb 05, 2016",97.054
"Feb 04, 2016",96.487
"Feb 03, 2016",97.301
"Feb 02, 2016",98.893
"Feb 01, 2016",99.028
"Jan 29, 2016",99.652
"Jan 28, 2016",98.539
"Jan 27, 2016",98.954
"Jan 26, 2016",99.133
"Jan 25, 2016",99.406
"Jan 22, 2016",99.651
"Jan 21, 2016",99.128
"Jan 20, 2016",99.174
"Jan 19, 2016",99.036
"Jan 18, 2016",99.02
"Jan 15, 2016",99.02
"Jan 14, 2016",99.155
"Jan 13, 2016",98.978
"Jan 12, 2016",99.024
"Jan 11, 2016",98.784
"Jan 08, 2016",98.599
"Jan 07, 2016",98.272
"Jan 06, 2016",99.266
"Jan 05, 2016",99.496
"Jan 04, 2016",98.968
"Dec 31, 2015",98.745
"Dec 30, 2015",98.354
"Dec 29, 2015",98.173
"Dec 28, 2015",97.95
"Dec 24, 2015",98.016
"Dec 23, 2015",98.367
"Dec 22, 2015",98.244
"Dec 21, 2015",98.369
"Dec 18, 2015",98.731
"Dec 17, 2015",99.32
"Dec 16, 2015",97.884
"Dec 15, 2015",98.288
"Dec 14, 2015",97.469
"Dec 11, 2015",97.551
"Dec 10, 2015",97.96
"Dec 09, 2015",97.334
"Dec 08, 2015",98.468
"Dec 07, 2015",98.669
"Dec 04, 2015",98.343
"Dec 03, 2015",97.634
"Dec 02, 2015",100.02
"Dec 01, 2015",99.84
"Nov 30, 2015",100.21
"Nov 27, 2015",100.073
"Nov 26, 2015",99.83
"Nov 25, 2015",99.83
"Nov 24, 2015",99.59
"Nov 23, 2015",99.855
"Nov 20, 2015",99.624
"Nov 19, 2015",99.064
"Nov 18, 2015",99.745
"Nov 17, 2015",99.7
"Nov 16, 2015",99.538
"Nov 13, 2015",99.097
"Nov 12, 2015",98.712
"Nov 11, 2015",99.158
"Nov 10, 2015",99.39
"Nov 09, 2015",99.076
"Nov 06, 2015",99.26
"Nov 05, 2015",98.05
"Nov 04, 2015",98.029
"Nov 03, 2015",97.243
"Nov 02, 2015",97.003
"Oct 30, 2015",97.019
"Oct 29, 2015",97.364
"Oct 28, 2015",97.861
"Oct 27, 2015",96.992
"Oct 26, 2015",96.955
"Oct 23, 2015",97.243
"Oct 22, 2015",96.454
"Oct 21, 2015",95.068
"Oct 20, 2015",94.939
"Oct 19, 2015",94.953
"Oct 16, 2015",94.588
"Oct 15, 2015",94.43
"Oct 14, 2015",93.957
"Oct 13, 2015",94.79
"Oct 12, 2015",94.765
"Oct 09, 2015",94.883
"Oct 08, 2015",95.407
"Oct 07, 2015",95.58
"Oct 06, 2015",95.563
"Oct 05, 2015",96.24
"Oct 02, 2015",95.967
"Oct 01, 2015",96.326
"Sep 30, 2015",96.48
"Sep 29, 2015",95.993
"Sep 28, 2015",96.182
"Sep 25, 2015",96.434
"Sep 24, 2015",96.149
"Sep 23, 2015",96.206
"Sep 22, 2015",96.446
"Sep 21, 2015",96.034
"Sep 18, 2015",94.996
"Sep 17, 2015",94.677
"Sep 16, 2015",95.546
"Sep 15, 2015",95.785
"Sep 14, 2015",95.364
"Sep 11, 2015",95.194
"Sep 10, 2015",95.442
"Sep 09, 2015",96.01
"Sep 08, 2015",95.987
"Sep 07, 2015",96.24
"Sep 04, 2015",96.24
"Sep 03, 2015",96.423
"Sep 02, 2015",95.844
"Sep 01, 2015",95.446
"Aug 31, 2015",95.854
"Aug 28, 2015",96.135
"Aug 27, 2015",95.652
"Aug 26, 2015",95.131
"Aug 25, 2015",94.544
"Aug 24, 2015",93.356
"Aug 21, 2015",95.005
"Aug 20, 2015",96.002
"Aug 19, 2015",96.368
"Aug 18, 2015",97.07
"Aug 17, 2015",96.815
"Aug 14, 2015",96.533
"Aug 13, 2015",96.461
"Aug 12, 2015",96.295
"Aug 11, 2015",97.335
"Aug 10, 2015",97.202
"Aug 07, 2015",97.619
"Aug 06, 2015",97.906
"Aug 05, 2015",98.035
"Aug 04, 2015",98.024
"Aug 03, 2015",97.616
"Jul 31, 2015",97.439
"Jul 30, 2015",97.694
"Jul 29, 2015",97.077
"Jul 28, 2015",96.863
"Jul 27, 2015",96.605
"Jul 24, 2015",97.346
"Jul 23, 2015",97.226
"Jul 22, 2015",97.722
"Jul 21, 2015",97.426
"Jul 20, 2015",98.161
"Jul 17, 2015",97.989
"Jul 16, 2015",97.806
"Jul 15, 2015",97.279
"Jul 14, 2015",96.784
"Jul 13, 2015",96.998
"Jul 10, 2015",96.172
"Jul 09, 2015",96.788
"Jul 08, 2015",96.472
"Jul 07, 2015",97.076
"Jul 06, 2015",96.477
"Jul 03, 2015",96.29
"Jul 02, 2015",96.29
"Jul 01, 2015",96.509
"Jun 30, 2015",95.661
"Jun 29, 2015",94.95
"Jun 26, 2015",95.651
"Jun 25, 2015",95.387
"Jun 24, 2015",95.418
"Jun 23, 2015",95.645
"Jun 22, 2015",94.515
"Jun 19, 2015",94.272
"Jun 18, 2015",94.241
"Jun 17, 2015",94.49
"Jun 16, 2015",95.262
"Jun 15, 2015",95.129
"Jun 12, 2015",94.987
"Jun 11, 2015",94.98
"Jun 10, 2015",94.651
"Jun 09, 2015",95.172
"Jun 08, 2015",95.323
"Jun 05, 2015",96.361
"Jun 04, 2015",95.493
"Jun 03, 2015",95.509
"Jun 02, 2015",95.878
"Jun 01, 2015",97.473
"May 29, 2015",96.986
"May 28, 2015",97.059
"May 27, 2015",97.474
"May 26, 2015",97.407
"May 25, 2015",96.11
"May 22, 2015",96.11
"May 21, 2015",95.329
"May 20, 2015",95.509
"May 19, 2015",95.363
"May 18, 2015",94.269
"May 15, 2015",93.18
"May 14, 2015",93.505
"May 13, 2015",93.643
"May 12, 2015",94.606
"May 11, 2015",95.1
"May 08, 2015",94.904
"May 07, 2015",94.749
"May 06, 2015",94.175
"May 05, 2015",95.202
"May 04, 2015",95.637
"May 01, 2015",95.445
"Apr 30, 2015",94.714
"Apr 29, 2015",95.322
"Apr 28, 2015",96.194
"Apr 27, 2015",96.941
"Apr 24, 2015",97.099
"Apr 23, 2015",97.454
"Apr 22, 2015",98.138
"Apr 21, 2015",98.205
"Apr 20, 2015",98.16
"Apr 17, 2015",97.707
"Apr 16, 2015",97.614
"Apr 15, 2015",98.525
"Apr 14, 2015",98.94
"Apr 13, 2015",99.768
"Apr 10, 2015",99.596
"Apr 09, 2015",99.395
"Apr 08, 2015",98.131
"Apr 07, 2015",98.056
"Apr 06, 2015",96.961
"Apr 03, 2015",96.801
"Apr 02, 2015",97.673
"Apr 01, 2015",98.475
"Mar 31, 2015",98.661
"Mar 30, 2015",98.281
"Mar 27, 2015",97.52
"Mar 26, 2015",97.682
"Mar 25, 2015",97.197
"Mar 24, 2015",97.446
"Mar 23, 2015",97.298
"Mar 20, 2015",98.171
"Mar 19, 2015",99.584
"Mar 18, 2015",98.781
"Mar 17, 2015",99.949
"Mar 16, 2015",99.482
"Mar 13, 2015",100.314
"Mar 12, 2015",99.411
"Mar 11, 2015",99.785
"Mar 10, 2015",98.615
"Mar 09, 2015",97.58
"Mar 06, 2015",97.604
"Mar 05, 2015",96.394
"Mar 04, 2015",95.986
"Mar 03, 2015",95.408
"Mar 02, 2015",95.479
"Feb 27, 2015",95.321
"Feb 26, 2015",95.336
"Feb 25, 2015",94.235
"Feb 24, 2015",94.561
"Feb 23, 2015",94.657
"Feb 20, 2015",94.34
"Feb 19, 2015",94.492
"Feb 18, 2015",94.257
"Feb 17, 2015",94.147
"Feb 16, 2015",94.279
"Feb 13, 2015",94.279
"Feb 12, 2015",94.198
"Feb 11, 2015",95.09
"Feb 10, 2015",94.853
"Feb 09, 2015",94.582
"Feb 06, 2015",94.851
"Feb 05, 2015",93.732
"Feb 04, 2015",94.165
"Feb 03, 2015",93.724
"Feb 02, 2015",94.734
"Jan 30, 2015",94.998
"Jan 29, 2015",95.011
"Jan 28, 2015",94.727
"Jan 27, 2015",94.25
"Jan 26, 2015",95.115
"Jan 23, 2015",95.053
"Jan 22, 2015",94.362
"Jan 21, 2015",93.14
"Jan 20, 2015",93.349
"Jan 19, 2015",92.89
"Jan 16, 2015",92.89
"Jan 15, 2015",92.608
"Jan 14, 2015",92.345
"Jan 13, 2015",92.502
"Jan 12, 2015",92.184
"Jan 09, 2015",92.147
"Jan 08, 2015",92.602
"Jan 07, 2015",92.115
"Jan 06, 2015",91.738
"Jan 05, 2015",91.622
"Jan 02, 2015",91.383
"Dec 31, 2014",90.647
"Dec 30, 2014",90.279
"Dec 29, 2014",90.496
"Dec 26, 2014",90.31
"Dec 24, 2014",90.223
"Dec 23, 2014",90.326
"Dec 22, 2014",89.949
"Dec 19, 2014",89.841
"Dec 18, 2014",89.477
"Dec 17, 2014",89.326
"Dec 16, 2014",88.297
"Dec 15, 2014",88.57
"Dec 12, 2014",88.345
"Dec 11, 2014",88.682
"Dec 10, 2014",88.287
"Dec 09, 2014",88.692
"Dec 08, 2014",89.047
"Dec 05, 2014",89.36
"Dec 04, 2014",88.735
"Dec 03, 2014",88.993
"Dec 02, 2014",88.703
"Dec 01, 2014",87.982
"Nov 28, 2014",88.413
"Nov 27, 2014",87.649
"Nov 26, 2014",87.649
"Nov 25, 2014",87.962
"Nov 24, 2014",88.206
"Nov 21, 2014",88.405
"Nov 20, 2014",87.667
"Nov 19, 2014",87.711
"Nov 18, 2014",87.645
"Nov 17, 2014",88.01
"Nov 14, 2014",87.593
"Nov 13, 2014",87.752
"Nov 12, 2014",87.906
"Nov 11, 2014",87.719
"Nov 10, 2014",87.911
"Nov 07, 2014",87.726
"Nov 06, 2014",88.134
"Nov 05, 2014",87.567
"Nov 04, 2014",87.092
"Nov 03, 2014",87.407
"Oct 31, 2014",87.016
"Oct 30, 2014",86.232
"Oct 29, 2014",86.036
"Oct 28, 2014",85.473
"Oct 27, 2014",85.561
"Oct 24, 2014",85.818
"Oct 23, 2014",85.946
"Oct 22, 2014",85.854
"Oct 21, 2014",85.404
"Oct 20, 2014",85.038
"Oct 17, 2014",85.213
"Oct 16, 2014",85.041
"Oct 15, 2014",85.241
"Oct 14, 2014",85.941
"Oct 13, 2014",85.727
"Oct 10, 2014",86.031
"Oct 09, 2014",85.655
"Oct 08, 2014",85.407
"Oct 07, 2014",85.778
"Oct 06, 2014",86.044
"Oct 03, 2014",86.823
"Oct 02, 2014",85.69
"Oct 01, 2014",86.076
"Sep 30, 2014",86.047
"Sep 29, 2014",85.716
"Sep 26, 2014",85.767
"Sep 25, 2014",85.303
"Sep 24, 2014",85.155
"Sep 23, 2014",84.779
"Sep 22, 2014",84.863
"Sep 19, 2014",84.865
"Sep 18, 2014",84.43
"Sep 17, 2014",84.486
"Sep 16, 2014",84.231
"Sep 15, 2014",84.25
"Sep 12, 2014",84.24
"Sep 11, 2014",84.304
"Sep 10, 2014",84.293
"Sep 09, 2014",84.284
"Sep 08, 2014",84.241
"Sep 05, 2014",83.757
"Sep 04, 2014",83.834
"Sep 03, 2014",82.888
"Sep 02, 2014",83.01
"Sep 01, 2014",82.783
"Aug 29, 2014",82.783
"Aug 28, 2014",82.516
"Aug 27, 2014",82.449
"Aug 26, 2014",82.679
"Aug 25, 2014",82.593
"Aug 22, 2014",82.377
"Aug 21, 2014",82.208
"Aug 20, 2014",82.28
"Aug 19, 2014",81.937
"Aug 18, 2014",81.631
"Aug 15, 2014",81.469
"Aug 14, 2014",81.647
"Aug 13, 2014",81.657
"Aug 12, 2014",81.555
"Aug 11, 2014",81.535
"Aug 08, 2014",81.454
"Aug 07, 2014",81.605
"Aug 06, 2014",81.507
"Aug 05, 2014",81.611
"Aug 04, 2014",81.405
"Aug 01, 2014",81.377
"Jul 31, 2014",81.523
"Jul 30, 2014",81.516
"Jul 29, 2014",81.315
"Jul 28, 2014",81.122
"Jul 25, 2014",81.125
"Jul 24, 2014",80.962
"Jul 23, 2014",80.915
"Jul 22, 2014",80.865
"Jul 21, 2014",80.627
"Jul 18, 2014",80.595
"Jul 17, 2014",80.57
"Jul 16, 2014",80.625
"Jul 15, 2014",80.446
"Jul 14, 2014",80.23
"Jul 11, 2014",80.229
"Jul 10, 2014",80.17
"Jul 09, 2014",80.042
"Jul 08, 2014",80.221
"Jul 07, 2014",80.267
"Jul 04, 2014",80.281
"Jul 03, 2014",80.281
"Jul 02, 2014",79.985
"Jul 01, 2014",79.845
"Jun 30, 2014",79.811
"Jun 27, 2014",80.086
"Jun 26, 2014",80.279
"Jun 25, 2014",80.265
"Jun 24, 2014",80.393
"Jun 23, 2014",80.338
"Jun 20, 2014",80.441
"Jun 19, 2014",80.396
"Jun 18, 2014",80.67
"Jun 17, 2014",80.716
"Jun 16, 2014",80.468
"Jun 13, 2014",80.656
"Jun 12, 2014",80.59
"Jun 11, 2014",80.809
"Jun 10, 2014",80.846
"Jun 09, 2014",80.682
"Jun 06, 2014",80.427
"Jun 05, 2014",80.403
"Jun 04, 2014",80.706
"Jun 03, 2014",80.593
"Jun 02, 2014",80.69
"May 30, 2014",80.404
"May 29, 2014",80.54
"May 28, 2014",80.62
"May 27, 2014",80.405
"May 26, 2014",80.45
"May 23, 2014",80.45
"May 22, 2014",80.305
"May 21, 2014",80.15
"May 20, 2014",80.093
"May 19, 2014",80.048
"May 16, 2014",80.107
"May 15, 2014",80.064
"May 14, 2014",80.135
"May 13, 2014",80.213
"May 12, 2014",79.965
"May 09, 2014",79.961
"May 08, 2014",79.402
"May 07, 2014",79.243
"May 06, 2014",79.126
"May 05, 2014",79.53
"May 02, 2014",79.563
"May 01, 2014",79.579
"Apr 30, 2014",79.532
"Apr 29, 2014",79.881
"Apr 28, 2014",79.762
"Apr 25, 2014",79.818
"Apr 24, 2014",79.877
"Apr 23, 2014",79.935
"Apr 22, 2014",79.995
"Apr 21, 2014",80.03
"Apr 17, 2014",79.903
"Apr 16, 2014",79.883
"Apr 15, 2014",79.888
"Apr 14, 2014",79.805
"Apr 11, 2014",79.523
"Apr 10, 2014",79.45
"Apr 09, 2014",79.553
"Apr 08, 2014",79.835
"Apr 07, 2014",80.355
"Apr 04, 2014",80.571
"Apr 03, 2014",80.64
"Apr 02, 2014",80.372
"Apr 01, 2014",80.249
"Mar 31, 2014",80.254
"Mar 28, 2014",80.335
"Mar 27, 2014",80.252
"Mar 26, 2014",80.169
"Mar 25, 2014",80.088
"Mar 24, 2014",80.079
"Mar 21, 2014",80.261
"Mar 20, 2014",80.353
"Mar 19, 2014",80.133
"Mar 18, 2014",79.544
"Mar 17, 2014",79.311
"Mar 14, 2014",79.438
"Mar 13, 2014",79.626
"Mar 12, 2014",79.612
"Mar 11, 2014",79.735
"Mar 10, 2014",79.769
"Mar 07, 2014",79.722
"Mar 06, 2014",79.665
"Mar 05, 2014",80.117
"Mar 04, 2014",80.183
"Mar 03, 2014",80.09
"Feb 28, 2014",79.72
"Feb 27, 2014",80.306
"Feb 26, 2014",80.463
"Feb 25, 2014",80.165
"Feb 24, 2014",80.225
"Feb 21, 2014",80.27
"Feb 20, 2014",80.316
"Feb 19, 2014",80.186
"Feb 18, 2014",80.046
"Feb 17, 2014",80.179
"Feb 14, 2014",80.179
"Feb 13, 2014",80.378
"Feb 12, 2014",80.741
"Feb 11, 2014",80.704
"Feb 10, 2014",80.727
"Feb 07, 2014",80.758
"Feb 06, 2014",81.002
"Feb 05, 2014",81.129
"Feb 04, 2014",81.224
"Feb 03, 2014",81.11
"Jan 31, 2014",81.403
"Jan 30, 2014",81.193
"Jan 29, 2014",80.581
"Jan 28, 2014",80.657
"Jan 27, 2014",80.612
"Jan 24, 2014",80.541
"Jan 23, 2014",80.525
"Jan 22, 2014",81.305
"Jan 21, 2014",81.226
"Jan 20, 2014",81.362
"Jan 17, 2014",81.362
"Jan 16, 2014",81.021
"Jan 15, 2014",81.144
"Jan 14, 2014",80.756
"Jan 13, 2014",80.611
"Jan 10, 2014",80.754
"Jan 09, 2014",81.135
"Jan 08, 2014",81.162
"Jan 07, 2014",80.98
"Jan 06, 2014",80.806
"Jan 03, 2014",80.955
"Jan 02, 2014",80.788
"Jan 01, 2014",80.29
"Dec 31, 2013",80.189
"Dec 30, 2013",80.122
"Dec 27, 2013",80.538
"Dec 26, 2013",80.653
"Dec 24, 2013",80.674
"Dec 23, 2013",80.617
"Dec 20, 2013",80.75
"Dec 19, 2013",80.788
"Dec 18, 2013",80.248
"Dec 17, 2013",80.214
"Dec 16, 2013",80.045
"Dec 13, 2013",80.22
"Dec 12, 2013",80.208
"Dec 11, 2013",79.89
"Dec 10, 2013",79.964
"Dec 09, 2013",80.14
